stateName,date,positiveIncrease,deathIncrease,positive,death,population
Georgia,2020-02-01,0,0,0,0,10617423
Guam,2020-02-01,0,0,0,0,164229
Hawaii,2020-02-01,0,0,0,0,1415872
Idaho,2020-02-01,0,0,0,0,1787065
Illinois,2020-02-01,0,0,2,0,12671821
Indiana,2020-02-01,0,0,0,0,6732219
Iowa,2020-02-01,0,0,0,0,3155070
Kansas,2020-02-01,0,0,0,0,2913314
Kentucky,2020-02-01,0,0,0,0,4467673
Louisiana,2020-02-01,0,0,0,0,4648794
Maine,2020-02-01,0,0,0,0,1344212
Maryland,2020-02-01,0,0,0,0,6045680
Massachusetts,2020-02-01,1,0,1,0,6892503
Michigan,2020-02-01,0,0,0,0,9986857
Minnesota,2020-02-01,0,0,0,0,5639632
Mississippi,2020-02-01,0,0,0,0,2976149
Missouri,2020-02-01,0,0,0,0,6626371
Montana,2020-02-01,0,0,0,0,1068778
Nebraska,2020-02-01,0,0,0,0,1934408
Nevada,2020-02-01,0,0,0,0,3080156
New Hampshire,2020-02-01,0,0,0,0,1359711
New Jersey,2020-02-01,0,0,0,0,8882190
New Mexico,2020-02-01,0,0,0,0,2096829
New York,2020-02-01,0,0,0,0,26161672
North Carolina,2020-02-01,0,0,0,0,10488084
North Dakota,2020-02-01,0,0,0,0,762062
Northern Mariana Islands,2020-02-01,0,0,0,0,55144
Ohio,2020-02-01,0,0,0,0,11689100
Oklahoma,2020-02-01,0,0,0,0,3956971
Oregon,2020-02-01,0,0,0,0,4217737
Pennsylvania,2020-02-01,0,0,0,0,12801989
Puerto Rico,2020-02-01,0,0,0,0,2933408
Rhode Island,2020-02-01,0,0,0,0,1059361
South Carolina,2020-02-01,0,0,0,0,5148714
South Dakota,2020-02-01,0,0,0,0,884659
Tennessee,2020-02-01,0,0,0,0,6829174
Texas,2020-02-01,0,0,0,0,28995881
Utah,2020-02-01,0,0,0,0,3205958
Vermont,2020-02-01,0,0,0,0,623989
Virgin Islands,2020-02-01,0,0,0,0,107268
Virginia,2020-02-01,0,0,0,0,8535519
Washington,2020-02-01,0,0,1,0,7614893
West Virginia,2020-02-01,0,0,0,0,1792147
Wisconsin,2020-02-01,0,0,0,0,5822434
Wyoming,2020-02-01,0,0,0,0,578759
Alabama,2020-02-02,0,0,0,0,4903185
Alaska,2020-02-02,0,0,0,0,731545
American Samoa,2020-02-02,0,0,0,0,55641
Arizona,2020-02-02,0,0,1,0,7278717
Arkansas,2020-02-02,0,0,0,0,3017804
California,2020-02-02,0,0,3,0,39512223
Colorado,2020-02-02,0,0,0,0,5758736
Connecticut,2020-02-02,0,0,0,0,3565287
Delaware,2020-02-02,0,0,0,0,973764
District of Columbia,2020-02-02,0,0,0,0,705749
Florida,2020-02-02,0,0,0,0,21477737
Georgia,2020-02-02,0,0,0,0,10617423
Guam,2020-02-02,0,0,0,0,164229
Hawaii,2020-02-02,0,0,0,0,1415872
Idaho,2020-02-02,0,0,0,0,1787065
Illinois,2020-02-02,0,0,2,0,12671821
Indiana,2020-02-02,0,0,0,0,6732219
Iowa,2020-02-02,0,0,0,0,3155070
Kansas,2020-02-02,0,0,0,0,2913314
Kentucky,2020-02-02,0,0,0,0,4467673
Louisiana,2020-02-02,0,0,0,0,4648794
Maine,2020-02-02,0,0,0,0,1344212
Maryland,2020-02-02,0,0,0,0,6045680
Massachusetts,2020-02-02,0,0,1,0,6892503
Michigan,2020-02-02,0,0,0,0,9986857
Minnesota,2020-02-02,0,0,0,0,5639632
Mississippi,2020-02-02,0,0,0,0,2976149
Missouri,2020-02-02,0,0,0,0,6626371
Montana,2020-02-02,0,0,0,0,1068778
Nebraska,2020-02-02,0,0,0,0,1934408
Nevada,2020-02-02,0,0,0,0,3080156
New Hampshire,2020-02-02,0,0,0,0,1359711
New Jersey,2020-02-02,0,0,0,0,8882190
New Mexico,2020-02-02,0,0,0,0,2096829
New York,2020-02-02,0,0,0,0,26161672
North Carolina,2020-02-02,0,0,0,0,10488084
North Dakota,2020-02-02,0,0,0,0,762062
Northern Mariana Islands,2020-02-02,0,0,0,0,55144
Ohio,2020-02-02,0,0,0,0,11689100
Oklahoma,2020-02-02,0,0,0,0,3956971
Oregon,2020-02-02,0,0,0,0,4217737
Pennsylvania,2020-02-02,0,0,0,0,12801989
Puerto Rico,2020-02-02,0,0,0,0,2933408
Rhode Island,2020-02-02,0,0,0,0,1059361
South Carolina,2020-02-02,0,0,0,0,5148714
South Dakota,2020-02-02,0,0,0,0,884659
Tennessee,2020-02-02,0,0,0,0,6829174
Texas,2020-02-02,0,0,0,0,28995881
Utah,2020-02-02,0,0,0,0,3205958
Vermont,2020-02-02,0,0,0,0,623989
Virgin Islands,2020-02-02,0,0,0,0,107268
Virginia,2020-02-02,0,0,0,0,8535519
Washington,2020-02-02,0,0,1,0,7614893
West Virginia,2020-02-02,0,0,0,0,1792147
Wisconsin,2020-02-02,0,0,0,0,5822434
Wyoming,2020-02-02,0,0,0,0,578759
Alabama,2020-02-03,0,0,0,0,4903185
Alaska,2020-02-03,0,0,0,0,731545
American Samoa,2020-02-03,0,0,0,0,55641
Arizona,2020-02-03,0,0,1,0,7278717
Arkansas,2020-02-03,0,0,0,0,3017804
California,2020-02-03,3,0,6,0,39512223
Colorado,2020-02-03,0,0,0,0,5758736
Connecticut,2020-02-03,0,0,0,0,3565287
Delaware,2020-02-03,0,0,0,0,973764
District of Columbia,2020-02-03,0,0,0,0,705749
Florida,2020-02-03,0,0,0,0,21477737
Georgia,2020-02-03,0,0,0,0,10617423
Guam,2020-02-03,0,0,0,0,164229
Hawaii,2020-02-03,0,0,0,0,1415872
Idaho,2020-02-03,0,0,0,0,1787065
Illinois,2020-02-03,0,0,2,0,12671821
Indiana,2020-02-03,0,0,0,0,6732219
Iowa,2020-02-03,0,0,0,0,3155070
Kansas,2020-02-03,0,0,0,0,2913314
Kentucky,2020-02-03,0,0,0,0,4467673
Louisiana,2020-02-03,0,0,0,0,4648794
Maine,2020-02-03,0,0,0,0,1344212
Maryland,2020-02-03,0,0,0,0,6045680
Massachusetts,2020-02-03,0,0,1,0,6892503
Michigan,2020-02-03,0,0,0,0,9986857
Minnesota,2020-02-03,0,0,0,0,5639632
Mississippi,2020-02-03,0,0,0,0,2976149
Missouri,2020-02-03,0,0,0,0,6626371
Montana,2020-02-03,0,0,0,0,1068778
Nebraska,2020-02-03,0,0,0,0,1934408
Nevada,2020-02-03,0,0,0,0,3080156
New Hampshire,2020-02-03,0,0,0,0,1359711
New Jersey,2020-02-03,0,0,0,0,8882190
New Mexico,2020-02-03,0,0,0,0,2096829
New York,2020-02-03,0,0,0,0,26161672
North Carolina,2020-02-03,0,0,0,0,10488084
North Dakota,2020-02-03,0,0,0,0,762062
Northern Mariana Islands,2020-02-03,0,0,0,0,55144
Ohio,2020-02-03,0,0,0,0,11689100
Oklahoma,2020-02-03,0,0,0,0,3956971
Oregon,2020-02-03,0,0,0,0,4217737
Pennsylvania,2020-02-03,0,0,0,0,12801989
Puerto Rico,2020-02-03,0,0,0,0,2933408
Rhode Island,2020-02-03,0,0,0,0,1059361
South Carolina,2020-02-03,0,0,0,0,5148714
South Dakota,2020-02-03,0,0,0,0,884659
Tennessee,2020-02-03,0,0,0,0,6829174
Texas,2020-02-03,0,0,0,0,28995881
Utah,2020-02-03,0,0,0,0,3205958
Vermont,2020-02-03,0,0,0,0,623989
Virgin Islands,2020-02-03,0,0,0,0,107268
Virginia,2020-02-03,0,0,0,0,8535519
Washington,2020-02-03,0,0,1,0,7614893
West Virginia,2020-02-03,0,0,0,0,1792147
Wisconsin,2020-02-03,0,0,0,0,5822434
Wyoming,2020-02-03,0,0,0,0,578759
Alabama,2020-02-04,0,0,0,0,4903185
Alaska,2020-02-04,0,0,0,0,731545
American Samoa,2020-02-04,0,0,0,0,55641
Arizona,2020-02-04,0,0,1,0,7278717
Arkansas,2020-02-04,0,0,0,0,3017804
California,2020-02-04,0,0,6,0,39512223
Colorado,2020-02-04,0,0,0,0,5758736
Connecticut,2020-02-04,0,0,0,0,3565287
Delaware,2020-02-04,0,0,0,0,973764
District of Columbia,2020-02-04,0,0,0,0,705749
Florida,2020-02-04,0,0,0,0,21477737
Georgia,2020-02-04,0,0,0,0,10617423
Guam,2020-02-04,0,0,0,0,164229
Hawaii,2020-02-04,0,0,0,0,1415872
Idaho,2020-02-04,0,0,0,0,1787065
Illinois,2020-02-04,0,0,2,0,12671821
Indiana,2020-02-04,0,0,0,0,6732219
Iowa,2020-02-04,0,0,0,0,3155070
Kansas,2020-02-04,0,0,0,0,2913314
Kentucky,2020-02-04,0,0,0,0,4467673
Louisiana,2020-02-04,0,0,0,0,4648794
Maine,2020-02-04,0,0,0,0,1344212
Maryland,2020-02-04,0,0,0,0,6045680
Massachusetts,2020-02-04,0,0,1,0,6892503
Michigan,2020-02-04,0,0,0,0,9986857
Minnesota,2020-02-04,0,0,0,0,5639632
Mississippi,2020-02-04,0,0,0,0,2976149
Missouri,2020-02-04,0,0,0,0,6626371
Montana,2020-02-04,0,0,0,0,1068778
Nebraska,2020-02-04,0,0,0,0,1934408
Nevada,2020-02-04,0,0,0,0,3080156
New Hampshire,2020-02-04,0,0,0,0,1359711
New Jersey,2020-02-04,0,0,0,0,8882190
New Mexico,2020-02-04,0,0,0,0,2096829
New York,2020-02-04,0,0,0,0,26161672
North Carolina,2020-02-04,0,0,0,0,10488084
North Dakota,2020-02-04,0,0,0,0,762062
Northern Mariana Islands,2020-02-04,0,0,0,0,55144
Ohio,2020-02-04,0,0,0,0,11689100
Oklahoma,2020-02-04,0,0,0,0,3956971
Oregon,2020-02-04,0,0,0,0,4217737
Pennsylvania,2020-02-04,0,0,0,0,12801989
Puerto Rico,2020-02-04,0,0,0,0,2933408
Rhode Island,2020-02-04,0,0,0,0,1059361
South Carolina,2020-02-04,0,0,0,0,5148714
South Dakota,2020-02-04,0,0,0,0,884659
Tennessee,2020-02-04,0,0,0,0,6829174
Texas,2020-02-04,0,0,0,0,28995881
Utah,2020-02-04,0,0,0,0,3205958
Vermont,2020-02-04,0,0,0,0,623989
Virgin Islands,2020-02-04,0,0,0,0,107268
Virginia,2020-02-04,0,0,0,0,8535519
Washington,2020-02-04,0,0,1,0,7614893
West Virginia,2020-02-04,0,0,0,0,1792147
Wisconsin,2020-02-04,0,0,0,0,5822434
Wyoming,2020-02-04,0,0,0,0,578759
Alabama,2020-02-05,0,0,0,0,4903185
Alaska,2020-02-05,0,0,0,0,731545
American Samoa,2020-02-05,0,0,0,0,55641
Arizona,2020-02-05,0,0,1,0,7278717
Arkansas,2020-02-05,0,0,0,0,3017804
California,2020-02-05,0,0,6,0,39512223
Colorado,2020-02-05,0,0,0,0,5758736
Connecticut,2020-02-05,0,0,0,0,3565287
Delaware,2020-02-05,0,0,0,0,973764
District of Columbia,2020-02-05,0,0,0,0,705749
Florida,2020-02-05,0,0,0,0,21477737
Georgia,2020-02-05,0,0,0,0,10617423
Guam,2020-02-05,0,0,0,0,164229
Hawaii,2020-02-05,0,0,0,0,1415872
Idaho,2020-02-05,0,0,0,0,1787065
Illinois,2020-02-05,0,0,2,0,12671821
Indiana,2020-02-05,0,0,0,0,6732219
Iowa,2020-02-05,0,0,0,0,3155070
Kansas,2020-02-05,0,0,0,0,2913314
Kentucky,2020-02-05,0,0,0,0,4467673
Louisiana,2020-02-05,0,0,0,0,4648794
Maine,2020-02-05,0,0,0,0,1344212
Maryland,2020-02-05,0,0,0,0,6045680
Massachusetts,2020-02-05,0,0,1,0,6892503
Michigan,2020-02-05,0,0,0,0,9986857
Minnesota,2020-02-05,0,0,0,0,5639632
Mississippi,2020-02-05,0,0,0,0,2976149
Missouri,2020-02-05,0,0,0,0,6626371
Montana,2020-02-05,0,0,0,0,1068778
Nebraska,2020-02-05,0,0,0,0,1934408
Nevada,2020-02-05,0,0,0,0,3080156
New Hampshire,2020-02-05,0,0,0,0,1359711
New Jersey,2020-02-05,0,0,0,0,8882190
New Mexico,2020-02-05,0,0,0,0,2096829
New York,2020-02-05,0,0,0,0,26161672
North Carolina,2020-02-05,0,0,0,0,10488084
North Dakota,2020-02-05,0,0,0,0,762062
Northern Mariana Islands,2020-02-05,0,0,0,0,55144
Ohio,2020-02-05,0,0,0,0,11689100
Oklahoma,2020-02-05,0,0,0,0,3956971
Oregon,2020-02-05,0,0,0,0,4217737
Pennsylvania,2020-02-05,0,0,0,0,12801989
Puerto Rico,2020-02-05,0,0,0,0,2933408
Rhode Island,2020-02-05,0,0,0,0,1059361
South Carolina,2020-02-05,0,0,0,0,5148714
South Dakota,2020-02-05,0,0,0,0,884659
Tennessee,2020-02-05,0,0,0,0,6829174
Texas,2020-02-05,0,0,0,0,28995881
Utah,2020-02-05,0,0,0,0,3205958
Vermont,2020-02-05,0,0,0,0,623989
Virgin Islands,2020-02-05,0,0,0,0,107268
Virginia,2020-02-05,0,0,0,0,8535519
Washington,2020-02-05,0,0,1,0,7614893
West Virginia,2020-02-05,0,0,0,0,1792147
Wisconsin,2020-02-05,0,0,0,0,5822434
Wyoming,2020-02-05,0,0,0,0,578759
Alabama,2020-02-06,0,0,0,0,4903185
Alaska,2020-02-06,0,0,0,0,731545
American Samoa,2020-02-06,0,0,0,0,55641
Arizona,2020-02-06,0,0,1,0,7278717
Arkansas,2020-02-06,0,0,0,0,3017804
California,2020-02-06,0,0,6,0,39512223
Colorado,2020-02-06,0,0,0,0,5758736
Connecticut,2020-02-06,0,0,0,0,3565287
Delaware,2020-02-06,0,0,0,0,973764
District of Columbia,2020-02-06,0,0,0,0,705749
Florida,2020-02-06,0,0,0,0,21477737
Georgia,2020-02-06,0,0,0,0,10617423
Guam,2020-02-06,0,0,0,0,164229
Hawaii,2020-02-06,0,0,0,0,1415872
Idaho,2020-02-06,0,0,0,0,1787065
Illinois,2020-02-06,0,0,2,0,12671821
Indiana,2020-02-06,0,0,0,0,6732219
Iowa,2020-02-06,0,0,0,0,3155070
Kansas,2020-02-06,0,0,0,0,2913314
Kentucky,2020-02-06,0,0,0,0,4467673
Louisiana,2020-02-06,0,0,0,0,4648794
Maine,2020-02-06,0,0,0,0,1344212
Maryland,2020-02-06,0,0,0,0,6045680
Massachusetts,2020-02-06,0,0,1,0,6892503
Michigan,2020-02-06,0,0,0,0,9986857
Minnesota,2020-02-06,0,0,0,0,5639632
Mississippi,2020-02-06,0,0,0,0,2976149
Missouri,2020-02-06,0,0,0,0,6626371
Montana,2020-02-06,0,0,0,0,1068778
Nebraska,2020-02-06,0,0,0,0,1934408
Nevada,2020-02-06,0,0,0,0,3080156
New Hampshire,2020-02-06,0,0,0,0,1359711
New Jersey,2020-02-06,0,0,0,0,8882190
New Mexico,2020-02-06,0,0,0,0,2096829
New York,2020-02-06,0,0,0,0,26161672
North Carolina,2020-02-06,0,0,0,0,10488084
North Dakota,2020-02-06,0,0,0,0,762062
Northern Mariana Islands,2020-02-06,0,0,0,0,55144
Ohio,2020-02-06,0,0,0,0,11689100
Oklahoma,2020-02-06,0,0,0,0,3956971
Oregon,2020-02-06,0,0,0,0,4217737
Pennsylvania,2020-02-06,0,0,0,0,12801989
Puerto Rico,2020-02-06,0,0,0,0,2933408
Rhode Island,2020-02-06,0,0,0,0,1059361
South Carolina,2020-02-06,0,0,0,0,5148714
South Dakota,2020-02-06,0,0,0,0,884659
Tennessee,2020-02-06,0,0,0,0,6829174
Texas,2020-02-06,0,0,0,0,28995881
Utah,2020-02-06,0,0,0,0,3205958
Vermont,2020-02-06,0,0,0,0,623989
Virgin Islands,2020-02-06,0,0,0,0,107268
Virginia,2020-02-06,0,0,0,0,8535519
Washington,2020-02-06,0,0,1,0,7614893
West Virginia,2020-02-06,0,0,0,0,1792147
Wisconsin,2020-02-06,0,0,0,0,5822434
Wyoming,2020-02-06,0,0,0,0,578759
Alabama,2020-02-07,0,0,0,0,4903185
Alaska,2020-02-07,0,0,0,0,731545
American Samoa,2020-02-07,0,0,0,0,55641
Arizona,2020-02-07,0,0,1,0,7278717
Arkansas,2020-02-07,0,0,0,0,3017804
California,2020-02-07,0,0,6,0,39512223
Colorado,2020-02-07,0,0,0,0,5758736
Connecticut,2020-02-07,0,0,0,0,3565287
Delaware,2020-02-07,0,0,0,0,973764
District of Columbia,2020-02-07,0,0,0,0,705749
Florida,2020-02-07,0,0,0,0,21477737
Georgia,2020-02-07,0,0,0,0,10617423
Guam,2020-02-07,0,0,0,0,164229
Hawaii,2020-02-07,0,0,0,0,1415872
Idaho,2020-02-07,0,0,0,0,1787065
Illinois,2020-02-07,0,0,2,0,12671821
Indiana,2020-02-07,0,0,0,0,6732219
Iowa,2020-02-07,0,0,0,0,3155070
Kansas,2020-02-07,0,0,0,0,2913314
Kentucky,2020-02-07,0,0,0,0,4467673
Louisiana,2020-02-07,0,0,0,0,4648794
Maine,2020-02-07,0,0,0,0,1344212
Maryland,2020-02-07,0,0,0,0,6045680
Massachusetts,2020-02-07,0,0,1,0,6892503
Michigan,2020-02-07,0,0,0,0,9986857
Minnesota,2020-02-07,0,0,0,0,5639632
Mississippi,2020-02-07,0,0,0,0,2976149
Missouri,2020-02-07,0,0,0,0,6626371
Montana,2020-02-07,0,0,0,0,1068778
Nebraska,2020-02-07,0,0,0,0,1934408
Nevada,2020-02-07,0,0,0,0,3080156
New Hampshire,2020-02-07,0,0,0,0,1359711
New Jersey,2020-02-07,0,0,0,0,8882190
New Mexico,2020-02-07,0,0,0,0,2096829
New York,2020-02-07,0,0,0,0,26161672
North Carolina,2020-02-07,0,0,0,0,10488084
North Dakota,2020-02-07,0,0,0,0,762062
Northern Mariana Islands,2020-02-07,0,0,0,0,55144
Ohio,2020-02-07,0,0,0,0,11689100
Oklahoma,2020-02-07,0,0,0,0,3956971
Oregon,2020-02-07,0,0,0,0,4217737
Pennsylvania,2020-02-07,0,0,0,0,12801989
Puerto Rico,2020-02-07,0,0,0,0,2933408
Rhode Island,2020-02-07,0,0,0,0,1059361
South Carolina,2020-02-07,0,0,0,0,5148714
South Dakota,2020-02-07,0,0,0,0,884659
Tennessee,2020-02-07,0,0,0,0,6829174
Texas,2020-02-07,0,0,0,0,28995881
Utah,2020-02-07,0,0,0,0,3205958
Vermont,2020-02-07,0,0,0,0,623989
Virgin Islands,2020-02-07,0,0,0,0,107268
Virginia,2020-02-07,0,0,0,0,8535519
Washington,2020-02-07,0,0,1,0,7614893
West Virginia,2020-02-07,0,0,0,0,1792147
Wisconsin,2020-02-07,0,0,0,0,5822434
Wyoming,2020-02-07,0,0,0,0,578759
Alabama,2020-02-08,0,0,0,0,4903185
Alaska,2020-02-08,0,0,0,0,731545
American Samoa,2020-02-08,0,0,0,0,55641
Arizona,2020-02-08,0,0,1,0,7278717
Arkansas,2020-02-08,0,0,0,0,3017804
California,2020-02-08,0,0,6,0,39512223
Colorado,2020-02-08,0,0,0,0,5758736
Connecticut,2020-02-08,0,0,0,0,3565287
Delaware,2020-02-08,0,0,0,0,973764
District of Columbia,2020-02-08,0,0,0,0,705749
Florida,2020-02-08,0,0,0,0,21477737
Georgia,2020-02-08,0,0,0,0,10617423
Guam,2020-02-08,0,0,0,0,164229
Hawaii,2020-02-08,0,0,0,0,1415872
Idaho,2020-02-08,0,0,0,0,1787065
Illinois,2020-02-08,0,0,2,0,12671821
Indiana,2020-02-08,0,0,0,0,6732219
Iowa,2020-02-08,0,0,0,0,3155070
Kansas,2020-02-08,0,0,0,0,2913314
Kentucky,2020-02-08,0,0,0,0,4467673
Louisiana,2020-02-08,0,0,0,0,4648794
Maine,2020-02-08,0,0,0,0,1344212
Maryland,2020-02-08,0,0,0,0,6045680
Massachusetts,2020-02-08,0,0,1,0,6892503
Michigan,2020-02-08,0,0,0,0,9986857
Minnesota,2020-02-08,0,0,0,0,5639632
Mississippi,2020-02-08,0,0,0,0,2976149
Missouri,2020-02-08,0,0,0,0,6626371
Montana,2020-02-08,0,0,0,0,1068778
Nebraska,2020-02-08,0,0,0,0,1934408
Nevada,2020-02-08,0,0,0,0,3080156
New Hampshire,2020-02-08,0,0,0,0,1359711
New Jersey,2020-02-08,0,0,0,0,8882190
New Mexico,2020-02-08,0,0,0,0,2096829
New York,2020-02-08,0,0,0,0,26161672
North Carolina,2020-02-08,0,0,0,0,10488084
North Dakota,2020-02-08,0,0,0,0,762062
Northern Mariana Islands,2020-02-08,0,0,0,0,55144
Ohio,2020-02-08,0,0,0,0,11689100
Oklahoma,2020-02-08,0,0,0,0,3956971
Oregon,2020-02-08,0,0,0,0,4217737
Pennsylvania,2020-02-08,0,0,0,0,12801989
Puerto Rico,2020-02-08,0,0,0,0,2933408
Rhode Island,2020-02-08,0,0,0,0,1059361
South Carolina,2020-02-08,0,0,0,0,5148714
South Dakota,2020-02-08,0,0,0,0,884659
Tennessee,2020-02-08,0,0,0,0,6829174
Texas,2020-02-08,0,0,0,0,28995881
Utah,2020-02-08,0,0,0,0,3205958
Vermont,2020-02-08,0,0,0,0,623989
Virgin Islands,2020-02-08,0,0,0,0,107268
Virginia,2020-02-08,0,0,0,0,8535519
Washington,2020-02-08,0,0,1,0,7614893
West Virginia,2020-02-08,0,0,0,0,1792147
Wisconsin,2020-02-08,0,0,0,0,5822434
Wyoming,2020-02-08,0,0,0,0,578759
Alabama,2020-02-09,0,0,0,0,4903185
Alaska,2020-02-09,0,0,0,0,731545
American Samoa,2020-02-09,0,0,0,0,55641
Arizona,2020-02-09,0,0,1,0,7278717
Arkansas,2020-02-09,0,0,0,0,3017804
California,2020-02-09,0,0,6,0,39512223
Colorado,2020-02-09,0,0,0,0,5758736
Connecticut,2020-02-09,0,0,0,0,3565287
Delaware,2020-02-09,0,0,0,0,973764
District of Columbia,2020-02-09,0,0,0,0,705749
Florida,2020-02-09,0,0,0,0,21477737
Georgia,2020-02-09,0,0,0,0,10617423
Guam,2020-02-09,0,0,0,0,164229
Hawaii,2020-02-09,0,0,0,0,1415872
Idaho,2020-02-09,0,0,0,0,1787065
Illinois,2020-02-09,0,0,2,0,12671821
Indiana,2020-02-09,0,0,0,0,6732219
Iowa,2020-02-09,0,0,0,0,3155070
Kansas,2020-02-09,0,0,0,0,2913314
Kentucky,2020-02-09,0,0,0,0,4467673
Louisiana,2020-02-09,0,0,0,0,4648794
Maine,2020-02-09,0,0,0,0,1344212
Maryland,2020-02-09,0,0,0,0,6045680
Massachusetts,2020-02-09,0,0,1,0,6892503
Michigan,2020-02-09,0,0,0,0,9986857
Minnesota,2020-02-09,0,0,0,0,5639632
Mississippi,2020-02-09,0,0,0,0,2976149
Missouri,2020-02-09,0,0,0,0,6626371
Montana,2020-02-09,0,0,0,0,1068778
Nebraska,2020-02-09,0,0,0,0,1934408
Nevada,2020-02-09,0,0,0,0,3080156
New Hampshire,2020-02-09,0,0,0,0,1359711
New Jersey,2020-02-09,0,0,0,0,8882190
New Mexico,2020-02-09,0,0,0,0,2096829
New York,2020-02-09,0,0,0,0,26161672
North Carolina,2020-02-09,0,0,0,0,10488084
North Dakota,2020-02-09,0,0,0,0,762062
Northern Mariana Islands,2020-02-09,0,0,0,0,55144
Ohio,2020-02-09,0,0,0,0,11689100
Oklahoma,2020-02-09,0,0,0,0,3956971
Oregon,2020-02-09,0,0,0,0,4217737
Pennsylvania,2020-02-09,0,0,0,0,12801989
Puerto Rico,2020-02-09,0,0,0,0,2933408
Rhode Island,2020-02-09,0,0,0,0,1059361
South Carolina,2020-02-09,0,0,0,0,5148714
South Dakota,2020-02-09,0,0,0,0,884659
Tennessee,2020-02-09,0,0,0,0,6829174
Texas,2020-02-09,0,0,0,0,28995881
Utah,2020-02-09,0,0,0,0,3205958
Vermont,2020-02-09,0,0,0,0,623989
Virgin Islands,2020-02-09,0,0,0,0,107268
Virginia,2020-02-09,0,0,0,0,8535519
Washington,2020-02-09,0,0,1,0,7614893
West Virginia,2020-02-09,0,0,0,0,1792147
Wisconsin,2020-02-09,0,0,0,0,5822434
Wyoming,2020-02-09,0,0,0,0,578759
Alabama,2020-02-10,0,0,0,0,4903185
Alaska,2020-02-10,0,0,0,0,731545
American Samoa,2020-02-10,0,0,0,0,55641
Arizona,2020-02-10,0,0,1,0,7278717
Arkansas,2020-02-10,0,0,0,0,3017804
California,2020-02-10,0,0,6,0,39512223
Colorado,2020-02-10,0,0,0,0,5758736
Connecticut,2020-02-10,0,0,0,0,3565287
Delaware,2020-02-10,0,0,0,0,973764
District of Columbia,2020-02-10,0,0,0,0,705749
Florida,2020-02-10,0,0,0,0,21477737
Georgia,2020-02-10,0,0,0,0,10617423
Guam,2020-02-10,0,0,0,0,164229
Hawaii,2020-02-10,0,0,0,0,1415872
Idaho,2020-02-10,0,0,0,0,1787065
Illinois,2020-02-10,0,0,2,0,12671821
Indiana,2020-02-10,0,0,0,0,6732219
Iowa,2020-02-10,0,0,0,0,3155070
Kansas,2020-02-10,0,0,0,0,2913314
Kentucky,2020-02-10,0,0,0,0,4467673
Louisiana,2020-02-10,0,0,0,0,4648794
Maine,2020-02-10,0,0,0,0,1344212
Maryland,2020-02-10,0,0,0,0,6045680
Massachusetts,2020-02-10,0,0,1,0,6892503
Michigan,2020-02-10,0,0,0,0,9986857
Minnesota,2020-02-10,0,0,0,0,5639632
Mississippi,2020-02-10,0,0,0,0,2976149
Missouri,2020-02-10,0,0,0,0,6626371
Montana,2020-02-10,0,0,0,0,1068778
Nebraska,2020-02-10,0,0,0,0,1934408
Nevada,2020-02-10,0,0,0,0,3080156
New Hampshire,2020-02-10,0,0,0,0,1359711
New Jersey,2020-02-10,0,0,0,0,8882190
New Mexico,2020-02-10,0,0,0,0,2096829
New York,2020-02-10,0,0,0,0,26161672
North Carolina,2020-02-10,0,0,0,0,10488084
North Dakota,2020-02-10,0,0,0,0,762062
Northern Mariana Islands,2020-02-10,0,0,0,0,55144
Ohio,2020-02-10,0,0,0,0,11689100
Oklahoma,2020-02-10,0,0,0,0,3956971
Oregon,2020-02-10,0,0,0,0,4217737
Pennsylvania,2020-02-10,0,0,0,0,12801989
Puerto Rico,2020-02-10,0,0,0,0,2933408
Rhode Island,2020-02-10,0,0,0,0,1059361
South Carolina,2020-02-10,0,0,0,0,5148714
South Dakota,2020-02-10,0,0,0,0,884659
Tennessee,2020-02-10,0,0,0,0,6829174
Texas,2020-02-10,0,0,0,0,28995881
Utah,2020-02-10,0,0,0,0,3205958
Vermont,2020-02-10,0,0,0,0,623989
Virgin Islands,2020-02-10,0,0,0,0,107268
Virginia,2020-02-10,0,0,0,0,8535519
Washington,2020-02-10,0,0,1,0,7614893
West Virginia,2020-02-10,0,0,0,0,1792147
Wisconsin,2020-02-10,0,0,0,0,5822434
Wyoming,2020-02-10,0,0,0,0,578759
Alabama,2020-02-11,0,0,0,0,4903185
Alaska,2020-02-11,0,0,0,0,731545
American Samoa,2020-02-11,0,0,0,0,55641
Arizona,2020-02-11,0,0,1,0,7278717
Arkansas,2020-02-11,0,0,0,0,3017804
California,2020-02-11,1,0,7,0,39512223
Colorado,2020-02-11,0,0,0,0,5758736
Connecticut,2020-02-11,0,0,0,0,3565287
Delaware,2020-02-11,0,0,0,0,973764
District of Columbia,2020-02-11,0,0,0,0,705749
Florida,2020-02-11,0,0,0,0,21477737
Georgia,2020-02-11,0,0,0,0,10617423
Guam,2020-02-11,0,0,0,0,164229
Hawaii,2020-02-11,0,0,0,0,1415872
Idaho,2020-02-11,0,0,0,0,1787065
Illinois,2020-02-11,0,0,2,0,12671821
Indiana,2020-02-11,0,0,0,0,6732219
Iowa,2020-02-11,0,0,0,0,3155070
Kansas,2020-02-11,0,0,0,0,2913314
Kentucky,2020-02-11,0,0,0,0,4467673
Louisiana,2020-02-11,0,0,0,0,4648794
Maine,2020-02-11,0,0,0,0,1344212
Maryland,2020-02-11,0,0,0,0,6045680
